,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
582,8591687,1.0,True,Centrum-West,52.38,4.895,Private room,2,1,1,1,85.0,3,1125,True,4,4,4,True,42.5,255.0,0.04,0.11,0.15,4.99,0.23835616438356164,443.71232876712327
583,8644656,0.0,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,2,11,205.0,2,60,True,1,0,4,True,51.25,410.0,0.07,0.07,0.22,4.99,0.0410958904109589,1030.0684931506848
584,8660698,0.99,True,De Pijp - Rivierenbuurt,52.34,4.9,Private room,2,1,1,1,106.0,3,30,True,0,4,4,True,53.0,318.0,0.05,0.2,0.2,4.99,0.6383561643835617,529.027397260274
585,8770120,0.79,True,Bos en Lommer,52.38,4.85,Entire home/apt,4,2,2,7,140.0,4,30,True,0,0,4,True,35.0,560.0,0.04,0.15,0.14,4.99,0.0,700.0
586,8776772,0.22,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,2,10,264.0,6,1125,True,0,0,4,True,66.0,1584.0,0.09,0.13,0.29,4.99,0.0,1321.2328767123288
587,8792635,0.54,True,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,2,1,1,4,100.0,3,60,True,0,2,5,True,50.0,300.0,0.07,0.18,0.19,4.99,0.16986301369863013,701.3150684931506
588,8792777,0.65,True,Oud-Noord,52.38,4.938,Private room,3,1,2,7,160.0,3,14,True,4,3,4,True,53.34,480.0,0.08,0.18,0.17,4.99,0.7726027397260274,800.0
589,8798384,0.39,True,Watergraafsmeer,52.34,4.94,Entire home/apt,4,2,3,7,150.0,4,20,True,0,1,4,True,37.5,600.0,0.08,0.12,0.26,4.99,0.11506849315068493,933.1369863013699
590,8835898,0.58,True,Centrum-Oost,52.38,4.9,Private room,1,1,1,5,88.0,2,14,True,2,1,4,True,88.0,176.0,0.04,0.15,0.15,4.99,0.0273972602739726,278.2328767123288
591,8872533,0.75,True,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,3,2,1,4,170.0,3,30,True,0,0,5,True,56.66,510.0,0.07,0.21,0.21,4.99,0.0,850.0
592,8877094,0.75,True,Watergraafsmeer,52.34,4.94,Entire home/apt,4,2,1,5,139.0,3,5,True,1,0,4,True,34.75,417.0,0.06,0.13,0.17,4.99,0.4273972602739726,775.0
593,8879722,1.0,True,Centrum-West,52.38,4.887,Private room,4,1,2,5,170.0,1,1125,True,1,5,4,True,42.5,170.0,0.07,0.17,0.21,4.99,0.6767123287671233,850.0
594,8896452,0.0,True,Zuid,52.34,4.883,Entire home/apt,6,3,4,18,460.0,3,1125,True,0,0,4,True,76.7,1380.0,0.08,0.19,0.3,10.99,0.0,2300.0
595,8913666,0.67,True,Westerpark,52.4,4.88,Entire home/apt,4,2,2,8,229.0,5,1125,True,0,0,4,True,57.25,1145.0,0.1,0.17,0.22,4.99,0.0,1142.7397260273972
596,8920212,0.43,True,Watergraafsmeer,52.34,4.92,Entire home/apt,4,2,4,26,695.0,3,1125,True,6,0,4,True,173.8,2085.0,0.11,0.13,0.3,10.99,0.5013698630136987,3375.0
597,8977362,0.79,True,Oud-Oost,52.34,4.918,Entire home/apt,3,2,2,12,249.0,3,1125,True,0,0,4,True,83.0,747.0,0.07,0.28,0.21,4.99,0.4246575342465753,1245.0
598,9021865,0.6,True,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,4,21,450.0,3,28,True,0,0,4,True,112.5,1350.0,0.14,0.23,0.21,10.99,0.4438356164383562,2250.0
599,9045244,0.73,True,Westerpark,52.38,4.875,Entire home/apt,3,2,1,6,111.0,7,7,True,0,0,4,True,37.0,777.0,0.07,0.15,0.16,4.99,0.0,619.054794520548
600,9070642,0.2,True,Zuid,52.34,4.863,Entire home/apt,4,2,4,18,345.0,3,1125,True,0,0,4,True,86.25,1035.0,0.07,0.27,0.25,4.99,0.019178082191780823,1804.041095890411
601,9075972,0.5,True,Westerpark,52.38,4.867,Entire home/apt,2,1,1,1,130.0,4,1125,True,0,0,4,True,65.0,520.0,0.07,0.16,0.19,4.99,0.0,650.0
602,9078341,0.52,True,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,2,1,1,4,195.0,3,15,True,1,1,5,True,97.5,585.0,0.07,0.22,0.21,4.99,0.021917808219178082,1120.972602739726
603,9103703,0.77,True,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Entire home/apt,2,1,1,3,85.0,2,4,True,1,1,4,True,42.5,170.0,0.05,0.11,0.16,4.99,0.0027397260273972603,425.2739726027397
604,9104541,0.97,True,De Baarsjes - Oud-West,52.38,4.86,Private room,2,1,1,1,80.0,3,1125,True,1,4,4,True,40.0,240.0,0.06,0.12,0.17,4.99,0.01643835616438356,390.2054794520548
605,9108470,0.09,True,Oostelijk Havengebied - Indische Buurt,52.38,4.945,Entire home/apt,4,2,2,1,125.0,45,1125,True,29,0,4,True,31.25,5625.0,0.08,0.11,0.19,4.99,0.9972602739726028,625.0
606,9181640,0.83,True,De Baarsjes - Oud-West,52.38,4.87,Private room,2,1,1,3,98.0,3,100,True,2,3,4,True,49.0,294.0,0.04,0.14,0.16,4.99,0.7479452054794521,508.83561643835617
607,9186603,1.0,True,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,2,5,179.0,5,21,True,0,0,4,True,44.75,895.0,0.08,0.17,0.15,4.99,0.0,892.4657534246576
608,9247120,0.81,True,Oud-Oost,52.34,4.914,Entire home/apt,4,2,2,10,154.0,3,100,True,0,1,4,True,38.5,462.0,0.08,0.22,0.24,4.99,0.0,770.2739726027397
609,9272999,0.99,True,De Baarsjes - Oud-West,52.38,4.855,Private room,1,1,1,2,89.0,3,1125,True,5,2,4,True,89.0,267.0,0.06,0.11,0.16,4.99,0.1589041095890411,449.86301369863014
610,9273467,0.99,True,De Baarsjes - Oud-West,52.38,4.855,Private room,3,1,2,1,92.0,2,1125,True,13,3,4,True,30.67,184.0,0.08,0.13,0.14,4.99,0.9397260273972603,537.4794520547945
611,9310110,0.83,True,Centrum-West,52.38,4.895,Entire home/apt,4,2,3,10,280.0,5,30,True,0,0,4,True,70.0,1400.0,0.09,0.22,0.27,4.99,0.049315068493150684,1463.4931506849316
612,9322953,0.0,True,Zuid,52.34,4.86,Entire home/apt,2,1,1,2,100.0,3,1125,True,0,0,4,True,50.0,300.0,0.06,0.13,0.19,4.99,0.0,500.0
613,9340964,0.69,True,Centrum-West,52.38,4.883,Entire home/apt,3,2,1,1,57.0,3,22,True,0,1,4,True,19.0,171.0,0.06,0.11,0.15,2.99,0.0,424.7945205479452
614,9343949,1.0,True,Oud-Oost,52.34,4.914,Private room,2,1,1,1,65.0,4,1125,True,0,2,4,True,32.5,260.0,0.05,0.13,0.16,2.99,0.5150684931506849,423.93150684931504
615,9360964,1.0,True,Oud-Oost,52.34,4.926,Entire home/apt,2,1,1,4,102.0,3,20,True,0,0,4,True,51.0,306.0,0.06,0.14,0.18,4.99,0.0,510.6164383561644
616,9420691,0.95,True,Zuid,52.34,4.87,Entire home/apt,2,1,1,5,115.0,3,14,True,0,0,4,True,57.5,345.0,0.05,0.13,0.15,4.99,0.0,575.0
617,9444516,0.8,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,20,468.0,4,8,True,7,0,4,True,234.0,1872.0,0.12,0.18,0.19,10.99,0.2191780821917808,2477.054794520548
618,9461010,0.52,True,Zuid,52.34,4.887,Entire home/apt,4,2,3,7,199.0,5,7,True,0,0,4,True,49.75,995.0,0.08,0.2,0.15,4.99,0.030136986301369864,995.1232876712329
619,9461142,0.9,True,Watergraafsmeer,52.34,4.926,Entire home/apt,4,2,3,6,195.0,3,3,True,0,3,4,True,48.75,585.0,0.07,0.2,0.23,4.99,0.4246575342465753,975.0
620,9490497,0.58,True,Bos en Lommer,52.38,4.848,Entire home/apt,4,2,3,6,95.0,5,1125,True,0,0,4,True,23.75,475.0,0.05,0.09,0.16,4.99,0.0136986301369863,648.6027397260274
621,9506709,0.0,True,Centrum-West,52.38,4.88,Entire home/apt,4,2,3,27,750.0,3,10,True,11,0,4,True,187.5,2250.0,0.07,0.14,0.35,10.99,0.7616438356164383,3160.3424657534247
622,9509889,0.85,True,Centrum-West,52.38,4.895,Private room,4,1,3,3,140.0,1,1125,True,10,3,4,True,35.0,140.0,0.06,0.1,0.16,4.99,0.4273972602739726,985.3698630136986
623,9530785,0.33,True,Centrum-Oost,52.38,4.902,Entire home/apt,4,2,2,25,550.0,1,365,True,4,1,4,True,137.5,550.0,0.12,0.05,0.2,10.99,0.5589041095890411,2359.246575342466
624,9536529,0.46,True,De Pijp - Rivierenbuurt,52.34,4.902,Private room,4,1,2,9,206.0,2,365,True,8,6,4,True,51.5,412.0,0.06,0.19,0.21,4.99,0.4438356164383562,1094.7534246575342
625,9538986,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,4,130.0,4,14,True,2,0,4,True,65.0,520.0,0.08,0.15,0.16,4.99,0.021917808219178082,677.1917808219179
626,9584580,1.0,True,Centrum-Oost,52.38,4.902,Private room,2,1,1,3,139.0,3,30,True,2,7,4,True,69.5,417.0,0.06,0.08,0.16,4.99,0.13424657534246576,738.1643835616438
627,9632913,0.6,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,6,118.0,3,1125,True,2,4,4,True,59.0,354.0,0.05,0.15,0.19,4.99,0.6767123287671233,666.5068493150685
628,9659173,0.5,True,Westerpark,52.38,4.875,Entire home/apt,2,1,1,5,125.0,3,18,True,0,0,4,True,62.5,375.0,0.06,0.14,0.18,4.99,0.0,625.0
629,9763557,0.58,True,Westerpark,52.38,4.88,Entire home/apt,2,1,1,10,145.0,2,10,True,2,1,5,True,72.5,290.0,0.05,0.17,0.19,4.99,0.005479452054794521,725.0
630,9799012,0.31,True,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,1,11,150.0,3,30,True,0,0,4,True,75.0,450.0,0.07,0.17,0.2,4.99,0.0,751.917808219178
631,9808608,0.47,True,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,7,214.0,4,4,True,6,0,4,True,53.5,856.0,0.08,0.14,0.25,4.99,0.42191780821917807,1308.2191780821918
632,9815325,0.37,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,9,235.0,3,28,True,9,1,4,True,117.5,705.0,0.09,0.2,0.25,4.99,0.08767123287671233,1221.876712328767
633,9816257,0.82,True,Zuid,52.34,4.848,Private room,2,1,1,9,100.0,1,1125,True,2,0,4,True,50.0,100.0,0.07,0.23,0.21,4.99,0.4328767123287671,500.0
634,9895854,0.0,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,3,190.0,2,1125,True,0,0,4,True,95.0,380.0,0.08,0.27,0.16,4.99,0.1178082191780822,1042.6438356164383
635,9903960,0.26,True,Centrum-West,52.38,4.89,Private room,2,1,1,7,166.0,1,1125,True,0,2,4,True,83.0,166.0,0.08,0.23,0.23,4.99,0.3232876712328767,830.0
636,9921636,0.65,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,4,220.0,4,1125,True,0,0,4,True,110.0,880.0,0.08,0.2,0.22,4.99,0.0,1100.0
637,9996040,0.82,True,Westerpark,52.38,4.88,Entire home/apt,2,1,1,10,200.0,3,3,True,2,1,4,True,100.0,600.0,0.09,0.14,0.16,4.99,0.42191780821917807,1000.0
638,10036864,0.67,True,IJburg - Zeeburgereiland,52.34,4.996,Entire home/apt,4,2,6,9,204.0,6,1125,True,0,0,4,True,51.0,1224.0,0.08,0.19,0.27,4.99,0.27945205479452057,1017.6027397260274
639,10055684,0.56,True,Oostelijk Havengebied - Indische Buurt,52.38,4.934,Entire home/apt,2,1,1,3,145.0,4,1125,True,0,1,4,True,72.5,580.0,0.06,0.09,0.16,4.99,0.6794520547945205,725.0
640,10080818,0.67,True,Watergraafsmeer,52.34,4.945,Entire home/apt,4,2,5,12,225.0,4,1125,True,0,0,5,True,56.25,900.0,0.09,0.19,0.14,4.99,0.0,1125.0
641,10094980,1.0,True,Centrum-Oost,52.38,4.9,Entire home/apt,4,2,2,9,269.0,7,30,True,1,3,4,True,67.25,1883.0,0.07,0.27,0.24,4.99,0.0027397260273972603,1208.8082191780823
642,10101483,1.0,True,Oud-Oost,52.38,4.926,Entire home/apt,2,1,1,8,130.0,3,7,True,3,2,5,True,65.0,390.0,0.07,0.16,0.16,4.99,0.1506849315068493,708.8630136986301
643,10111606,0.61,True,Zuid,52.34,4.863,Entire home/apt,2,1,1,11,229.0,1,1125,True,4,1,4,True,114.5,229.0,0.1,0.13,0.21,4.99,0.35342465753424657,1063.0821917808219
644,10121407,1.0,True,Oud-Oost,52.34,4.934,Entire home/apt,4,2,3,8,250.0,3,1125,True,0,1,5,True,62.5,750.0,0.11,0.18,0.29,4.99,0.0,1250.0
645,10136640,0.24,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,2,17,375.0,3,1125,True,9,0,4,True,187.5,1125.0,0.12,0.2,0.19,4.99,0.27671232876712326,1850.3424657534247
646,10145992,0.14,True,Zuid,52.34,4.844,Private room,1,1,1,10,125.0,3,1125,True,8,0,4,True,125.0,375.0,0.08,0.19,0.18,4.99,0.5945205479452055,540.068493150685
647,10190247,0.52,True,Bos en Lommer,52.38,4.863,Entire home/apt,4,2,3,8,199.0,1,1125,True,0,0,4,True,49.75,199.0,0.07,0.15,0.17,4.99,0.0,983.8767123287671
648,10196589,0.79,True,Centrum-West,52.38,4.895,Entire home/apt,3,2,3,5,247.0,2,4,True,0,0,4,True,82.3,494.0,0.04,0.26,0.19,4.99,0.030136986301369864,1306.7123287671234
649,10259094,0.75,True,Centrum-West,52.38,4.89,Private room,2,1,1,1,104.0,1,1125,True,0,3,4,True,52.0,104.0,0.07,0.11,0.15,4.99,0.15616438356164383,523.8082191780821
650,10276899,0.71,True,Centrum-Oost,52.34,4.895,Private room,2,1,2,10,183.0,3,30,True,1,7,4,True,91.5,549.0,0.11,0.15,0.19,4.99,0.2,961.6849315068494
651,10320950,0.78,True,Oud-Oost,52.34,4.91,Entire home/apt,6,3,6,15,400.0,3,10,True,1,0,4,True,66.7,1200.0,0.08,0.06,0.32,10.99,0.33424657534246577,2000.0
652,10366937,0.64,True,Centrum-Oost,52.38,4.89,Entire home/apt,4,2,3,20,414.0,3,360,True,0,2,4,True,103.5,1242.0,0.06,0.3,0.17,10.99,0.4520547945205479,2193.8356164383563
653,10379281,0.95,True,Noord-West,52.44,4.895,Entire home/apt,2,1,1,4,248.0,4,1125,True,0,0,4,True,124.0,992.0,0.07,0.2,0.19,4.99,0.07945205479452055,1241.4383561643835
654,10421029,0.09,True,Centrum-Oost,52.38,4.89,Entire home/apt,4,2,2,8,172.0,4,30,True,0,0,4,True,43.0,688.0,0.09,0.23,0.18,4.99,0.3315068493150685,860.0
655,10468991,1.0,True,IJburg - Zeeburgereiland,52.34,4.992,Entire home/apt,4,2,4,17,455.0,5,1125,True,0,0,4,True,113.75,2275.0,0.13,0.12,0.12,10.99,0.1589041095890411,2361.958904109589
656,10483384,0.83,True,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,15,350.0,3,1125,True,0,1,4,True,87.5,1050.0,0.1,0.24,0.16,4.99,0.00821917808219178,1750.0
657,10492761,0.68,True,Zuid,52.34,4.855,Private room,2,1,1,1,80.0,2,30,True,2,1,4,True,40.0,160.0,0.06,0.12,0.15,4.99,0.30684931506849317,372.4931506849315
658,10510906,0.46,True,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,1,1,1,1,99.0,3,1125,True,0,0,4,True,99.0,297.0,0.06,0.1,0.16,4.99,0.0,495.0
659,10522903,0.68,True,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,4,140.0,7,7,True,0,3,4,True,35.0,980.0,0.08,0.17,0.2,4.99,0.13972602739726028,711.6438356164383
660,10538208,0.69,True,Centrum-West,52.38,4.887,Private room,2,1,1,4,140.0,3,1125,True,9,4,4,True,70.0,420.0,0.06,0.13,0.17,4.99,0.024657534246575342,500.93150684931504
661,10549599,0.16,True,Centrum-Oost,52.38,4.906,Entire home/apt,2,1,1,9,240.0,10,30,True,14,0,4,True,120.0,2400.0,0.08,0.14,0.28,4.99,0.9178082191780822,1200.0
662,10569785,0.0,True,Geuzenveld - Slotermeer,52.38,4.836,Private room,2,1,1,3,55.0,10,90,True,0,0,4,True,27.5,550.0,0.06,0.13,0.17,2.99,0.0,288.47945205479454
663,10593371,0.5,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,11,151.0,3,1125,True,9,1,4,True,75.5,453.0,0.07,0.12,0.23,4.99,0.26575342465753427,742.082191780822
664,10625213,0.67,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,2,3,140.0,3,1125,True,0,0,4,True,70.0,420.0,0.06,0.15,0.2,4.99,0.0,700.0
665,10817619,0.45,True,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,10,170.0,3,7,True,0,1,4,True,85.0,510.0,0.09,0.24,0.2,4.99,0.0,850.0
666,10823505,0.57,True,Noord-West,52.4,4.902,Entire home/apt,8,4,6,4,150.0,5,1125,True,0,0,4,True,18.75,750.0,0.07,0.12,0.21,4.99,0.4328767123287671,775.7534246575342
667,11000373,1.0,True,IJburg - Zeeburgereiland,52.34,5.0,Entire home/apt,4,2,5,11,257.0,4,14,True,0,0,4,True,64.25,1028.0,0.05,0.24,0.31,4.99,0.1232876712328767,1333.5616438356165
668,11035643,0.0,True,IJburg - Zeeburgereiland,52.38,4.957,Private room,2,1,2,1,55.0,4,1125,True,0,0,4,True,27.5,220.0,0.04,0.13,0.15,2.99,0.0136986301369863,275.0
669,11054922,0.0,True,Centrum-West,52.38,4.88,Entire home/apt,4,2,4,10,299.0,5,1125,True,0,1,4,True,74.75,1495.0,0.17,0.15,0.15,4.99,0.4383561643835616,1495.0
670,11090880,0.98,True,De Baarsjes - Oud-West,52.38,4.85,Private room,4,1,2,1,97.0,3,31,True,1,2,4,True,24.25,291.0,0.06,0.11,0.15,4.99,0.6904109589041096,421.3835616438356
671,11098408,1.0,True,De Aker - Nieuw Sloten,52.34,4.797,Private room,1,1,1,3,31.0,30,1125,True,0,0,4,True,31.0,930.0,0.08,0.1,0.15,0.99,0.5945205479452055,261.09589041095893
672,11161348,1.0,True,Centrum-Oost,52.38,4.883,Private room,2,1,1,7,143.0,1,1124,True,3,5,4,True,71.5,143.0,0.07,0.11,0.19,4.99,0.9178082191780822,676.068493150685
673,11161861,1.0,True,Centrum-Oost,52.38,4.883,Private room,2,1,1,7,145.0,1,1124,True,7,5,4,True,72.5,145.0,0.06,0.08,0.18,4.99,0.873972602739726,639.7945205479452
674,11165921,0.87,True,Centrum-Oost,52.38,4.887,Entire home/apt,2,1,1,7,132.0,3,30,True,0,5,4,True,66.0,396.0,0.07,0.13,0.14,4.99,0.06575342465753424,664.1095890410959
675,11175840,0.56,True,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,2,1,1,10,135.0,3,1125,True,2,0,4,True,67.5,405.0,0.06,0.21,0.15,4.99,0.04657534246575343,744.5068493150685
676,11204463,0.82,True,De Baarsjes - Oud-West,52.38,4.85,Private room,2,1,1,6,155.0,3,1125,True,8,0,4,True,77.5,465.0,0.08,0.1,0.18,4.99,0.1506849315068493,775.0
677,11217131,0.14,True,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,10,300.0,3,30,True,0,0,5,True,75.0,900.0,0.1,0.14,0.18,4.99,0.019178082191780823,1605.3698630136987
678,11239298,0.74,True,Centrum-Oost,52.38,4.887,Entire home/apt,2,1,1,4,136.0,3,30,True,2,4,4,True,68.0,408.0,0.06,0.16,0.21,4.99,0.07945205479452055,687.986301369863
679,11306432,0.78,True,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,3,11,275.0,3,7,True,0,0,4,True,68.75,825.0,0.05,0.33,0.3,4.99,0.0,1375.0
680,11317473,0.54,True,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,3,13,361.0,4,1125,True,1,2,4,True,90.25,1444.0,0.09,0.24,0.26,4.99,0.010958904109589041,1703.4246575342465
681,11354028,0.74,True,Centrum-Oost,52.38,4.906,Private room,2,1,2,10,145.0,3,30,True,0,0,4,True,72.5,435.0,0.05,0.16,0.23,4.99,0.0958904109589041,819.8219178082192
682,11358343,0.92,True,Watergraafsmeer,52.34,4.926,Entire home/apt,3,2,1,7,140.0,3,30,True,2,1,4,True,46.66,420.0,0.07,0.1,0.2,4.99,0.005479452054794521,700.0
683,11386080,0.5,True,Westerpark,52.38,4.88,Entire home/apt,2,1,1,6,79.0,4,1125,True,0,0,5,True,39.5,316.0,0.07,0.12,0.15,4.99,0.0,454.24657534246575
684,11404636,0.75,True,Centrum-West,52.38,4.895,Entire home/apt,4,2,3,2,110.0,3,1125,True,0,0,4,True,27.5,330.0,0.08,0.17,0.18,4.99,0.0,550.0
685,11426523,1.0,True,Westerpark,52.38,4.875,Entire home/apt,2,1,1,14,200.0,4,14,True,0,0,4,True,100.0,800.0,0.07,0.16,0.15,4.99,0.019178082191780823,1007.1232876712329
686,11517922,1.0,True,Oud-Oost,52.34,4.91,Entire home/apt,4,2,3,6,200.0,3,24,True,0,1,5,True,50.0,600.0,0.05,0.14,0.26,4.99,0.0,1011.986301369863
687,11600796,0.98,True,De Baarsjes - Oud-West,52.38,4.863,Private room,4,1,4,7,200.0,2,14,True,8,2,4,True,50.0,400.0,0.1,0.22,0.2,4.99,0.1506849315068493,1016.8219178082192
688,11645006,0.25,True,Zuid,52.38,4.88,Entire home/apt,2,1,1,12,175.0,12,18,True,0,0,5,True,87.5,2100.0,0.07,0.23,0.19,4.99,0.4767123287671233,875.0
689,11649293,0.8,True,IJburg - Zeeburgereiland,52.34,5.004,Entire home/apt,4,2,3,6,180.0,5,1125,True,0,0,5,True,45.0,900.0,0.07,0.2,0.22,4.99,0.010958904109589041,892.6027397260274
690,11650024,0.6,True,Centrum-Oost,52.38,4.918,Private room,2,1,1,1,134.0,3,1125,True,3,9,4,True,67.0,402.0,0.06,0.16,0.18,4.99,0.2493150684931507,664.5890410958904
691,11711052,0.67,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,11,350.0,3,10,True,0,1,4,True,87.5,1050.0,0.08,0.21,0.21,4.99,0.0,1750.0
692,11747373,0.62,True,Centrum-West,52.38,4.88,Entire home/apt,3,2,1,1,191.0,3,1125,True,5,1,4,True,63.66,573.0,0.09,0.15,0.17,4.99,0.8876712328767123,1589.13698630137
693,11790061,0.67,True,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,3,2,3,14,329.0,2,1125,True,0,2,4,True,109.7,658.0,0.06,0.19,0.25,4.99,0.0410958904109589,1649.3835616438357
694,11822995,1.0,True,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,5,95.0,5,60,True,0,0,4,True,47.5,475.0,0.07,0.15,0.17,4.99,0.0,475.0
695,11843850,0.54,True,Centrum-West,52.38,4.89,Entire home/apt,2,1,1,7,275.0,3,1125,True,1,2,4,True,137.5,825.0,0.07,0.1,0.23,4.99,0.7863013698630137,1375.3287671232877
696,11846023,0.92,True,Centrum-West,52.38,4.89,Entire home/apt,2,1,1,11,275.0,3,1125,True,5,1,4,True,137.5,825.0,0.1,0.22,0.18,4.99,0.7780821917808219,1375.86301369863
697,11858660,1.0,True,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,9,139.0,3,20,True,0,0,4,True,69.5,417.0,0.06,0.18,0.2,4.99,0.0,696.3698630136986
698,11942440,0.0,True,Zuid,52.34,4.86,Entire home/apt,2,1,2,9,225.0,3,45,True,2,0,5,True,112.5,675.0,0.09,0.15,0.23,4.99,0.6876712328767123,1125.0
699,11962960,0.58,True,Zuid,52.34,4.855,Entire home/apt,2,1,1,8,159.0,9,30,True,0,0,4,True,79.5,1431.0,0.07,0.23,0.21,4.99,0.0,795.0
700,12006505,0.64,True,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,2,1,1,11,127.0,3,60,True,0,0,4,True,63.5,381.0,0.07,0.13,0.16,4.99,0.0,635.0
701,12039992,0.26,True,Zuid,52.34,4.88,Entire home/apt,4,2,3,8,350.0,4,1125,True,0,0,4,True,87.5,1400.0,0.14,0.18,0.26,4.99,0.03561643835616438,1750.0
702,12051114,0.76,True,Centrum-West,52.38,4.88,Entire home/apt,4,2,2,16,420.0,3,28,True,3,0,4,True,105.0,1260.0,0.07,0.2,0.29,10.99,0.019178082191780823,2100.0
703,12059101,0.72,True,De Pijp - Rivierenbuurt,52.34,4.89,Private room,4,1,4,6,92.0,4,1125,True,5,4,4,True,23.0,368.0,0.06,0.1,0.16,4.99,0.7945205479452054,410.26027397260276
704,12065591,0.7,True,Centrum-West,52.38,4.88,Private room,2,1,2,10,149.0,4,190,True,1,2,4,True,74.5,596.0,0.07,0.18,0.19,4.99,0.6109589041095891,745.0
705,12088607,0.0,True,Oud-Oost,52.34,4.934,Entire home/apt,4,2,2,10,226.0,3,25,True,0,0,4,True,56.5,678.0,0.07,0.26,0.25,4.99,0.0,1128.4931506849316
706,12139525,0.73,True,Zuid,52.34,4.86,Entire home/apt,6,3,6,17,450.0,3,11,True,0,0,4,True,75.0,1350.0,0.09,0.29,0.25,10.99,0.052054794520547946,2262.123287671233
707,12164521,0.41,True,Zuid,52.34,4.86,Entire home/apt,2,1,1,13,175.0,3,14,True,0,0,4,True,87.5,525.0,0.09,0.12,0.23,4.99,0.1917808219178082,872.2054794520548
708,12196335,0.5,True,Bos en Lommer,52.38,4.855,Entire home/apt,2,1,1,7,120.0,1,1125,True,0,0,4,True,60.0,120.0,0.08,0.21,0.16,4.99,0.1095890410958904,640.4383561643835
709,12215990,0.25,True,Zuid,52.34,4.848,Entire home/apt,2,1,1,5,145.0,3,30,True,0,0,5,True,72.5,435.0,0.05,0.14,0.2,4.99,0.0,725.0
710,12216213,0.56,True,Centrum-West,52.38,4.887,Private room,2,1,1,1,100.0,3,1125,True,6,5,4,True,50.0,300.0,0.07,0.14,0.17,4.99,0.7123287671232876,500.0
711,12221842,0.0,True,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,3,138.0,3,150,True,0,1,4,True,69.0,414.0,0.06,0.17,0.18,4.99,0.021917808219178082,677.4657534246576
712,12227324,0.68,True,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,5,135.0,5,1125,True,0,0,4,True,67.5,675.0,0.04,0.15,0.17,4.99,0.0,675.0
713,12251311,0.22,True,Noord-Oost,52.4,4.934,Entire home/apt,5,3,4,4,120.0,10,60,True,0,0,4,True,24.0,1200.0,0.05,0.13,0.19,4.99,0.0,850.2602739726027
714,12347938,1.0,True,Oud-Oost,52.34,4.92,Entire home/apt,6,3,4,1,125.0,4,1125,True,0,0,4,True,20.83,500.0,0.08,0.1,0.18,4.99,0.00821917808219178,658.6849315068494
715,12384368,1.0,True,Westerpark,52.38,4.887,Entire home/apt,2,1,1,2,130.0,3,25,True,0,1,4,True,65.0,390.0,0.05,0.17,0.2,4.99,0.0,651.8630136986301
716,12499692,1.0,True,Oud-Oost,52.34,4.918,Entire home/apt,2,1,1,5,70.0,4,60,True,0,0,3,True,35.0,280.0,0.06,0.12,0.15,2.99,0.0,387.9178082191781
